level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	50	1	1	4	507	585	234	23	0.000000	>2-U1S=S41H-HCY=25
5	1	50	1	1	5	708	579	37	43	19.237537	pg
5	1	51	1	1	1	4497	610	44	13	95.907730	MOTOR
5	1	52	1	1	1	3996	654	27	12	96.653694	SILO
5	1	53	1	1	1	4497	664	22	12	73.318420	AIR
5	1	53	1	1	2	4532	664	26	12	73.318420	FAN
5	1	54	1	1	1	320	695	78	14	93.509071	SERVICE
5	1	54	1	1	2	412	695	29	14	93.509071	AIR
5	1	55	1	1	1	3442	679	139	28	91.703598	DIVERTER
5	1	55	1	1	2	3605	679	90	28	91.703598	VALVE
5	1	56	1	1	1	723	698	38	18	0.000000	4H
5	1	57	1	1	1	4494	718	78	12	64.793388	SILENCER,
5	1	58	1	1	1	201	719	19	26	92.539436	G
5	1	59	1	1	1	265	717	1	36	2.077904	[
5	1	59	1	1	2	288	726	142	18	2.077904	12PBOO1-PID=102
5	1	59	1	1	3	442	723	41	26	22.406677	(A-8)
5	1	59	1	1	4	507	720	85	12	0.000000	>LL28=S
5	1	59	1	1	5	600	720	18	12	29.298424	LH
5	1	59	1	1	6	621	720	81	12	34.210094	HEY
5	1	59	1	1	7	682	713	19	44	34.210094	29
5	1	59	1	1	8	710	727	31	16	0.394087	9g
5	1	60	1	1	1	3982	736	61	13	62.064022	DIVERTER:
5	1	61	1	1	1	3982	755	39	13	96.167351	VALVE
5	1	62	1	1	1	4493	767	82	13	90.324150	VIBRATION
5	1	62	1	1	2	4588	767	87	13	90.324150	ABSORBER
5	1	63	1	1	1	1120	799	36	1	79.891685	—
5	1	64	1	1	1	3429	719	6	27	81.521835	|
5	1	64	1	1	2	3450	719	256	81	46.303223	ooo
5	1	65	1	1	1	1191	796	139	28	88.037811	DIVERTER
5	1	65	1	1	2	1354	796	90	28	88.037811	VALVE
5	1	66	1	1	1	2502	802	140	28	95.414902	DIVERTER
5	1	66	1	1	2	2666	802	89	28	95.414902	VALVE
5	1	67	1	1	1	3995	817	86	13	96.731346	POSTCOOLER
5	1	67	1	1	2	4092	817	70	13	96.729515	CONVEYOR
5	1	67	1	1	3	4173	817	31	13	96.819984	WITH
5	1	68	1	1	1	1179	837	5	27	10.431080	1
